nom,fichier,ligne,role,contexte
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1025,LECTURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:02 - timeout fond'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1025,ECRITURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:02 - timeout fond'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1025,LECTURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:02 - timeout fond'; AlarmCount := AlarmCount + 1;
DiveErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1027,LECTURE,IF ((DiveErrorId AND 16#0004) <> 16#0000) AND EncM1Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1027,LECTURE,IF ((DiveErrorId AND 16#0004) <> 16#0000) AND EncM1Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1027,LECTURE,IF ((DiveErrorId AND 16#0004) <> 16#0000) AND EncM1Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1028,LECTURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:03 - limite basse atteinte'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1028,ECRITURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:03 - limite basse atteinte'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1028,LECTURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:03 - limite basse atteinte'; AlarmCount := AlarmCount + 1;
DiveErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1030,LECTURE,IF ((DiveErrorId AND 16#0008) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1030,LECTURE,IF ((DiveErrorId AND 16#0008) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1030,LECTURE,IF ((DiveErrorId AND 16#0008) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1031,LECTURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:04 - contact fond perdu'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1031,ECRITURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:04 - contact fond perdu'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1031,LECTURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:04 - contact fond perdu'; AlarmCount := AlarmCount + 1;
DiveErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1033,LECTURE,IF ((DiveErrorId AND 16#0010) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1033,LECTURE,IF ((DiveErrorId AND 16#0010) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1033,LECTURE,IF ((DiveErrorId AND 16#0010) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1034,LECTURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:05 - perte tension cable'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1034,ECRITURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:05 - perte tension cable'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1034,LECTURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:05 - perte tension cable'; AlarmCount := AlarmCount + 1;
DiveErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1036,LECTURE,IF ((DiveErrorId AND 16#0020) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1036,LECTURE,IF ((DiveErrorId AND 16#0020) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1036,LECTURE,IF ((DiveErrorId AND 16#0020) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1037,LECTURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:06 - anomalie vitesse'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1037,ECRITURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:06 - anomalie vitesse'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1037,LECTURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:06 - anomalie vitesse'; AlarmCount := AlarmCount + 1;
DiveErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1039,LECTURE,IF ((DiveErrorId AND 16#0040) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1039,LECTURE,IF ((DiveErrorId AND 16#0040) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1039,LECTURE,IF ((DiveErrorId AND 16#0040) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1040,LECTURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:07 - config invalide'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1040,ECRITURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:07 - config invalide'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1040,LECTURE,AlarmArray[AlarmCount] := '[DIVE] ErrorID:07 - config invalide'; AlarmCount := AlarmCount + 1;
ExtractionErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1042,LECTURE,IF ((ExtractionErrorId AND 16#0001) <> 16#0000) AND LocalIoValid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1042,LECTURE,IF ((ExtractionErrorId AND 16#0001) <> 16#0000) AND LocalIoValid AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1042,LECTURE,IF ((ExtractionErrorId AND 16#0001) <> 16#0000) AND LocalIoValid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1043,LECTURE,AlarmArray[AlarmCount] := '[EXTRACTION] ErrorID:01 - fond'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1043,ECRITURE,AlarmArray[AlarmCount] := '[EXTRACTION] ErrorID:01 - fond'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1043,LECTURE,AlarmArray[AlarmCount] := '[EXTRACTION] ErrorID:01 - fond'; AlarmCount := AlarmCount + 1;
ExtractionErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1045,LECTURE,IF ((ExtractionErrorId AND 16#0002) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1045,LECTURE,IF ((ExtractionErrorId AND 16#0002) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1045,LECTURE,IF ((ExtractionErrorId AND 16#0002) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1046,LECTURE,AlarmArray[AlarmCount] := '[EXTRACTION] ErrorID:02 - fermeture'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1046,ECRITURE,AlarmArray[AlarmCount] := '[EXTRACTION] ErrorID:02 - fermeture'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1046,LECTURE,AlarmArray[AlarmCount] := '[EXTRACTION] ErrorID:02 - fermeture'; AlarmCount := AlarmCount + 1;
ExtractionErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1048,LECTURE,IF ((ExtractionErrorId AND 16#0004) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1048,LECTURE,IF ((ExtractionErrorId AND 16#0004) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1048,LECTURE,IF ((ExtractionErrorId AND 16#0004) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1049,LECTURE,AlarmArray[AlarmCount] := '[EXTRACTION] ErrorID:03 - controle'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1049,ECRITURE,AlarmArray[AlarmCount] := '[EXTRACTION] ErrorID:03 - controle'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1049,LECTURE,AlarmArray[AlarmCount] := '[EXTRACTION] ErrorID:03 - controle'; AlarmCount := AlarmCount + 1;
ExtractionErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1051,LECTURE,IF ((ExtractionErrorId AND 16#0008) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1051,LECTURE,IF ((ExtractionErrorId AND 16#0008) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1051,LECTURE,IF ((ExtractionErrorId AND 16#0008) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1052,LECTURE,AlarmArray[AlarmCount] := '[EXTRACTION] ErrorID:04 - config'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1052,ECRITURE,AlarmArray[AlarmCount] := '[EXTRACTION] ErrorID:04 - config'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1052,LECTURE,AlarmArray[AlarmCount] := '[EXTRACTION] ErrorID:04 - config'; AlarmCount := AlarmCount + 1;
EmergencyErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1056,LECTURE,IF ((EmergencyErrorId AND 16#0001) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1056,LECTURE,IF ((EmergencyErrorId AND 16#0001) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1056,LECTURE,IF ((EmergencyErrorId AND 16#0001) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1057,LECTURE,AlarmArray[AlarmCount] := '[AU] ErrorID:01 - redondance contacteurs'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1057,ECRITURE,AlarmArray[AlarmCount] := '[AU] ErrorID:01 - redondance contacteurs'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1057,LECTURE,AlarmArray[AlarmCount] := '[AU] ErrorID:01 - redondance contacteurs'; AlarmCount := AlarmCount + 1;
EmergencyErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1059,LECTURE,IF ((EmergencyErrorId AND 16#0002) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1059,LECTURE,IF ((EmergencyErrorId AND 16#0002) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1059,LECTURE,IF ((EmergencyErrorId AND 16#0002) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1060,LECTURE,AlarmArray[AlarmCount] := '[AU] ErrorID:02 - echec confirmation armement'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1060,ECRITURE,AlarmArray[AlarmCount] := '[AU] ErrorID:02 - echec confirmation armement'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1060,LECTURE,AlarmArray[AlarmCount] := '[AU] ErrorID:02 - echec confirmation armement'; AlarmCount := AlarmCount + 1;
EmergencyErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1062,LECTURE,IF ((EmergencyErrorId AND 16#0008) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1062,LECTURE,IF ((EmergencyErrorId AND 16#0008) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1062,LECTURE,IF ((EmergencyErrorId AND 16#0008) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1063,LECTURE,AlarmArray[AlarmCount] := '[AU] ErrorID:04 - echec autotest demarrage'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1063,ECRITURE,AlarmArray[AlarmCount] := '[AU] ErrorID:04 - echec autotest demarrage'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1063,LECTURE,AlarmArray[AlarmCount] := '[AU] ErrorID:04 - echec autotest demarrage'; AlarmCount := AlarmCount + 1;
CycleErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1067,LECTURE,IF ((CycleErrorId AND 16#0001) <> 16#0000) AND EncM1Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1067,LECTURE,IF ((CycleErrorId AND 16#0001) <> 16#0000) AND EncM1Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1067,LECTURE,IF ((CycleErrorId AND 16#0001) <> 16#0000) AND EncM1Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1068,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:01 - limite legale atteinte'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1068,ECRITURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:01 - limite legale atteinte'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1068,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:01 - limite legale atteinte'; AlarmCount := AlarmCount + 1;
CycleErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1070,LECTURE,IF ((CycleErrorId AND 16#0002) <> 16#0000) AND EncM1Valid AND EncM2Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1070,LECTURE,IF ((CycleErrorId AND 16#0002) <> 16#0000) AND EncM1Valid AND EncM2Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1070,LECTURE,IF ((CycleErrorId AND 16#0002) <> 16#0000) AND EncM1Valid AND EncM2Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1071,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:02 - defaut synchro treuils'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1071,ECRITURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:02 - defaut synchro treuils'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1071,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:02 - defaut synchro treuils'; AlarmCount := AlarmCount + 1;
CycleErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1073,LECTURE,IF ((CycleErrorId AND 16#0008) <> 16#0000) AND EncM1Valid AND EncM2Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1073,LECTURE,IF ((CycleErrorId AND 16#0008) <> 16#0000) AND EncM1Valid AND EncM2Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1073,LECTURE,IF ((CycleErrorId AND 16#0008) <> 16#0000) AND EncM1Valid AND EncM2Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1074,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:04 - ecart codeurs remontee'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1074,ECRITURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:04 - ecart codeurs remontee'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1074,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:04 - ecart codeurs remontee'; AlarmCount := AlarmCount + 1;
CycleErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1076,LECTURE,IF ((CycleErrorId AND 16#0010) <> 16#0000) AND EncM1Valid AND EncM2Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1076,LECTURE,IF ((CycleErrorId AND 16#0010) <> 16#0000) AND EncM1Valid AND EncM2Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1076,LECTURE,IF ((CycleErrorId AND 16#0010) <> 16#0000) AND EncM1Valid AND EncM2Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1077,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:05 - ecart vitesse confirme'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1077,ECRITURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:05 - ecart vitesse confirme'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1077,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:05 - ecart vitesse confirme'; AlarmCount := AlarmCount + 1;
CycleErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1079,LECTURE,IF ((CycleErrorId AND 16#0020) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1079,LECTURE,IF ((CycleErrorId AND 16#0020) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1079,LECTURE,IF ((CycleErrorId AND 16#0020) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1080,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:06 - perte communication IHM'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1080,ECRITURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:06 - perte communication IHM'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1080,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:06 - perte communication IHM'; AlarmCount := AlarmCount + 1;
CycleErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1082,LECTURE,IF ((CycleErrorId AND 16#0040) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1082,LECTURE,IF ((CycleErrorId AND 16#0040) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1082,LECTURE,IF ((CycleErrorId AND 16#0040) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1083,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:07 - timeout etape'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1083,ECRITURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:07 - timeout etape'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1083,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:07 - timeout etape'; AlarmCount := AlarmCount + 1;
CycleErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1085,LECTURE,IF ((CycleErrorId AND 16#0004) <> 16#0000) AND EncM1Valid AND EncM2Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1085,LECTURE,IF ((CycleErrorId AND 16#0004) <> 16#0000) AND EncM1Valid AND EncM2Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1085,LECTURE,IF ((CycleErrorId AND 16#0004) <> 16#0000) AND EncM1Valid AND EncM2Valid AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1086,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:03 - ecart vitesse montee'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1086,ECRITURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:03 - ecart vitesse montee'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1086,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:03 - ecart vitesse montee'; AlarmCount := AlarmCount + 1;
CycleErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1088,LECTURE,IF ((CycleErrorId AND 16#0080) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1088,LECTURE,IF ((CycleErrorId AND 16#0080) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1088,LECTURE,IF ((CycleErrorId AND 16#0080) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1089,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:08 - hors FDC haut translation P1'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1089,ECRITURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:08 - hors FDC haut translation P1'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1089,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:08 - hors FDC haut translation P1'; AlarmCount := AlarmCount + 1;
CycleErrorId,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1091,LECTURE,IF ((CycleErrorId AND 16#0100) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1091,LECTURE,IF ((CycleErrorId AND 16#0100) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
CST_NbMaxAlarmes,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1091,LECTURE,IF ((CycleErrorId AND 16#0100) <> 16#0000) AND (AlarmCount < CST_NbMaxAlarmes) THEN
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1092,LECTURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:09 - palier 5 interdit en plongee'; AlarmCount := AlarmCount + 1;
AlarmCount,CODE/J_SUPERVISION/FB_Hmi_BannerFormatter.st,1092,ECRITURE,AlarmArray[AlarmCount] := '[CYCLE] ErrorID:09 - palier 5 interdit en plongee'; AlarmCount := AlarmCount + 1;
